Siruta,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica,Localitate
28709,4484.026556016597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Campani
118824,432.0790513833992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pogaceaua
127019,284.14836303356816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farcasele
36907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cristesti
159785,252.58761758914898,0.0,2.226646248085758,54.868956464668564,0.0,0.0,0.0,0.0,29.242616495296435,Baia
45101,889.3190954773869,50.22967108268616,1.1306532663316582,0.0,104.27935130196437,0.0,0.0,0.0,0.0,Berca
4142,0.0,21.306818181818183,0.0,2132.1969696969695,0.0,0.0,0.0,1109.53125,0.0,Cricau
102446,0.0,50.09393119443371,31.651333591032085,0.0,0.0,0.0,0.0,0.0,0.0,Daia
167981,427.8166396645383,1155.0146764509673,0.35047174306680645,406.80677594586865,0.0,8483.198560945391,23.157533593824454,256.2897169541599,0.0,Municipiul Dragasani
12340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.025490638393864,0.0,Simand
135226,393.8178104575163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Secaria
94269,10.291932059447984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reviga
102473,78.65255119750087,0.0,4192.936827490455,0.0,0.0,0.0,0.0,0.0,0.0,Dascalu
61513,0.0,0.0,0.0,40.650190718372535,0.0,0.0,0.0,0.0,0.0,Corbu
135244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sangeru
53327,0.0,0.0,208.23132183908046,0.0,0.0,0.0,0.0,0.0,0.0,Mehadica
12368,28.56578223054057,0.0,0.0,0.0,0.0,0.0,467.40636353627656,0.0,0.0,Siria
20563,3083.94663652425,373.0311556070594,2530.085373962271,4278.7900606014555,0.0,53.73158684625468,28.57554284845837,204.15275746119798,368.5915765877011,Municipiul Onesti
176212,13.999372122226873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garoafa
77910,20.497236079277336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balesti
36952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cristinesti
143450,4333.2081881327995,4844.046603484813,298.1029491405698,101.67683070402637,29.727866729456085,23044.10809394867,2526.544089945844,91.163168118672,342.03878620202494,Municipiul Sibiu
127064,28.22590529247911,0.0,1.0306406685236769,0.0,0.0,0.0,0.0,20.07325905292479,0.0,Ganeasa
28763,11.374871969955617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cociuba Mare
4188,0.500465549348231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Craciunelu De Jos
53345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Naidas
110688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balvanesti
159847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beidaud
94312,1492.6169392162913,8.15057081147794,3.0453563714902807,0.0,0.0,0.0,0.0,0.0,566.5444307312558,Roseti
168041,2583.161800313346,0.0,211.70360347528842,163.81598062953995,0.0,0.0,0.0,106.37288135593221,0.0,Oras Horezu
12402,1.567398119122257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sistarovat
86133,0.0,0.0,2850.1291421492724,0.0,0.0,0.0,0.0,0.0,0.0,Tulghes
61559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0202764976959,Crucea
94330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salcioara
53372,1611.2748980780432,0.0,30.24490390215492,0.0,0.0,0.0,0.0,0.0,0.0,Obreja
102525,0.0,0.0,97.18766453553968,0.0,0.0,0.0,0.0,328.14554343738246,0.0,Darasti-Ilfov
143487,957.4471738611973,5.3210112091581205,1617.9263057476746,0.0,0.0,2322.245886000477,0.0,1.6940138325781064,0.0,Cristian
20607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gura Vaii
151683,341.36123142533484,2984.1439661491304,10.650163257146664,4428.590591057507,0.0,0.0,0.09995335510095289,29.347704404611182,46.50266542280269,Municipiul Turnu Magurele
159883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C.a. Rosetti
143502,12452.940495867768,0.7867768595041322,1.3168044077134986,0.0,0.0,0.0,0.0,0.0,0.0,Poplaca
102543,4360.571731536927,270.22742015968066,2500.313373253493,0.0,0.0,0.0,0.0,585.7717065868263,0.0,1 Decembrie
4240,238.62539682539682,962.5266666666666,0.0,0.0,0.0,62.48888888888889,0.0,0.0,0.0,Daia Romana
28816,1164.372340425532,0.0,28.954671600370027,0.0,0.0,0.0,0.0,21.86077705827937,0.0,Copacel
135315,5864.426474442988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Starchiojd
118931,0.0,0.0,468.3732394366197,0.0,0.0,0.0,0.0,0.0,0.0,Rastolita
37011,48.460538532961934,0.0,48.30454967502321,0.0,0.0,0.0,0.0,0.0,0.0,Dersca
110740,90.52019498607243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Breznita-Motru
127126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Giuvarasti
151709,8.034193548387098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ciuperceni
143520,125.84112636885104,346.31305405875196,267.87032852424824,0.0,0.0,0.0,0.0,0.0,0.0,Rasinari
12457,0.0,0.0,126.43663663663663,0.0,0.0,0.0,0.0,0.0,0.0,Taut
94376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.277809307604993,0.0,Saveni
127144,0.0,328.1333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gostavatu
102570,526.7080386610089,37.979255068363976,1206.2550683639793,0.0,0.0,137.31376709099482,0.0,174.64992927864216,7869.241041961339,Domnesti
4268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dostat
86188,16766.50270758123,0.0,559.9914259927798,0.0,0.0,0.0,0.0,0.0,0.0,Tusnad
176301,23.031635229466804,186.19708896480023,439.9799495024506,0.0,0.0,0.0,0.0,0.0,0.0,Gugesti
53425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paltinis
61620,588.9813629650467,0.0,9.908151065475773,0.0,0.0,0.0,0.0,307.09620929741897,0.0,Cumpana
151736,0.0,0.0,15.970543806646525,0.0,0.0,0.0,0.0,0.0,0.0,Islaz
45245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bisoca
20670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stefan Cel Mare
168130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Ocnele Mari
37057,0.0,0.0,5.641658440276407,0.0,0.0,0.0,0.0,0.0,0.0,Dangeni
78016,2.1621297037630103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dragutesti
127171,0.0,0.0,0.0,0.39585870889159563,0.0,0.0,0.0,0.0,0.0,Gradinari
143557,1665.433913325408,716.4972441370367,928.7866637847185,17252.27742353831,0.0,859.3490759753594,2138.699664973522,596.2177672106344,26.634821139090025,Selimbar
159945,538.6357308584687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carcaliu
102605,34009.46860298629,19.663121292697895,350.3413786050317,0.0,0.0,1095.4806708938434,0.0,0.0,0.0,Dragomiresti-Vale
4302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farau
86222,0.0,0.0,534.69779286927,0.0,0.0,0.0,0.0,195.52631578947367,0.0,Ulies
176338,0.0,0.0,304.2947870778267,0.0,0.0,0.0,0.0,26.59691629955947,0.0,Gura Calitei
151763,59.7451205510907,0.0,11.156907768848068,0.0,0.0,0.0,0.0,0.0,0.0,Lita
118995,0.06927710843373494,0.0,0.0,0.0,0.0,69.88745892661555,0.0,0.0,0.0,Raciu
28889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.01867064973861,0.0,Cristioru De Jos
159963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60948905109489,Casimcea
94429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scanteia
12509,32.25955182975979,0.0,0.0,14.412381105916491,0.0,0.0,0.0,0.0,0.0,Tarnova
110820,6.131868131868132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Breznita-Ocol
61675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deleni
37100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dobarceni
151790,1010.3705572072504,83.33495732233624,165.15066653879353,10.140078641987149,0.0,5833.203299127265,3.902234583293373,32.182257600460346,22.302234583293373,Municipiul Alexandria
135404,15.246926777124532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Surani
102641,8.123667377398721,0.0,69.29637526652452,0.0,0.0,244.7132196162047,0.0,0.0,0.0,Dragoesti
53489,301.8235591506572,0.0,48.97876643073812,0.0,0.0,0.0,0.0,0.0,0.0,Coronini
94456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sfantu Gheorghe
127224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grojdibodu
143619,423.0936748170014,492.6982783626529,44.14906069240876,10.405292883102701,0.0,9731.337399969287,0.0,42.11227327793608,61.36963161397103,Municipiul Medias
135431,0.0,0.0,0.0,0.0,0.0,17.30263157894737,0.0,0.0,0.0,Sirna
78089,146.03364928909951,869.550710900474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turcinesti
53513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pojejena
151816,11687.265659955257,0.38478747203579416,93.76733780760627,0.0,0.0,0.0,0.0,0.0,0.0,Nanov
28941,0.0,0.0,70.11460032626428,0.0,0.0,0.0,0.0,0.0,0.0,Curatele
69900,428.90990893817866,920.9994443463879,155.88110973831982,28.94619311904715,5.154069672425853,14561.929288175037,21.776905074751753,134.2360808770175,7344.279369561948,Municipiul Craiova
4366,119565.77903811252,440.70644283121595,2229.5258620689656,0.0,0.0,0.0,0.0,0.0,0.0,Galda De Jos
127251,223.0809639859193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ianca
45334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blajani
151834,851.822168356104,0.0,314.93190832966064,0.0,3.858527985896871,0.0,0.0,0.0,0.0,Poroschia
110875,0.0,0.0,37.74487962630255,0.0,0.0,0.0,0.0,0.0,0.0,Brosteni
12572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Varadia De Mures
143646,858.1232917409388,0.0,0.0,0.0,0.0,0.0,0.0,881.3856209150326,0.0,Tarnava
94492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stelnica
86311,0.0,0.0,4831.489260143198,0.0,0.0,0.0,0.0,0.0,0.0,Varsag
168229,2332.7727375822183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alunu
61737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0490727532097,0.0,Dobromir
20778,5862.2980612342835,1662.3269027737788,16.000095978500816,3.628563201842787,0.0,0.0,0.0,1.4199059410692005,0.0,Oras Buhusi
160047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceatalchioi
102703,0.0,372.86285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dridu
45361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boldu
37173,0.0,1.4864362690449646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Draguseni
127288,91.92284661446338,0.0,4.463380930446799,0.0,0.0,0.0,0.0,0.0,0.0,Iancu Jianu
78141,2430.8314665504467,579.9159729788624,997.142776203966,0.0,0.0,0.0,0.0,9.647940727827413,623.3148398343866,Municipiul Motru
151870,645.2504213009775,520.2559977939148,368.0225817323896,1.0135122713484694,0.0,17.516070717284062,0.0,22.704844195238532,2.6338205104635843,Municipiul Rosiori De Vede
176445,182.54337194337194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Homocea
143682,872.7631230336149,2140.451233647955,614.8659546282497,30.081967213114755,0.0,0.0,0.0,1559.0316277529391,0.0,Oras Agnita
86339,0.0,0.0,1402.9708396178985,0.0,0.0,0.0,0.0,0.0,0.0,Voslabeni
94535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suditi
29001,0.0,440.2268298775918,39.6140394703972,0.0,0.0,0.0,0.0,0.0,0.0,Curtuiseni
53577,204.72815142972212,0.0,4622.2432541280705,0.0,0.0,0.0,0.0,0.0,0.0,Prigor
45389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bozioru
69964,93.78822115384615,585.3466346153846,0.029086538461538462,0.0,0.0,0.0,0.0,9.615384615384615,0.0,Bucovat
135501,0.0,8.018251681075888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soimari
20821,384.3059146265431,29.502348393532564,11496.606134918326,0.0,0.0,0.9448439253501808,6.723887110852488,111.5497734735442,2.172575751278108,Oras Comanesti
127322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Icoana
102749,53.91815636441956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Fierbinti-Targ
160092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceamurlia De Jos
86366,398.69248670212767,0.0,3247.585272606383,0.0,0.0,0.0,0.0,5171.244015957447,0.0,Zetea
37217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Durnesti
12643,9.25298572676959,2060.797553160501,0.9794640256335566,0.0,0.0,0.0,0.0,0.0,0.0,Vinga
94562,27.500152021891154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stefan Cel Mare
110946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burila Mare
151905,540.7378665533362,0.0,0.0,0.0,0.0,0.0,0.0,0.4964725881852954,0.0,Oras Videle
29038,154.55848063181648,803.0545317788642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Derna
61808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garliciu
119153,183.259698767686,528.5002282062985,160.96074851665907,0.0,0.0,0.0,0.0,0.0,0.0,Rusii-Munti
94580,23.791101694915255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stefan Voda
143735,1490.28983708301,5030.149728471683,1009.2265321955003,0.0,0.0,10325.220170674942,639.6831135246962,367.80605120248254,36.77936384794414,Oras Cisnadie
168309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amarasti
176506,2710.3802883479084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jaristea
135547,0.0,0.0,238.75454816582166,0.0,0.0,0.0,0.0,0.0,0.0,Sotrile
160127,0.8858625162127107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cerna
151932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crevenicu
4482,179.32987258140633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garbova
61826,0.0,0.0,0.0,32.38746334310851,0.0,0.0,0.0,0.0,0.0,Ghindaresti
53639,0.0,0.0,356.6945658963148,0.0,0.0,0.0,0.0,0.0,0.0,Ramna
127368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.8603749191984,0.0,Izbiceni
102794,96.23706545750494,0.0,0.0,128.56272526450414,0.0,0.0,0.0,0.0,0.0,Floresti-Stoenesti
20876,566.0146065142626,324.7746307910176,2.2452761480882057,0.0,0.0,95.54153348169127,0.0,124.01363544406232,0.0,Municipiul Moinesti
94606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.002197802197802,0.0,Ulmu
12689,90.3793360686311,0.0,567.7556881760537,0.0,0.0,0.0,0.0,0.0,0.0,Varfurile
143771,751.9714850832372,384.9574748640185,55.759683533871765,0.0,7174.874237679249,0.0,0.0,0.0,0.0,Oras Copsa Mica
127386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Izvoarele
111006,369.3033569448722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Butoiesti
37280,358.2792430712551,0.0,34.14560830612074,0.0,0.0,0.0,0.0,55.01699740433727,0.0,Oras Flamanzi
29092,0.0,1580.992924862035,13.032545634639876,0.0,0.0,0.0,0.0,0.0,0.0,Diosig
176551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jitia
86438,12476.306732055284,0.0,703.0798038341507,0.0,0.0,0.0,0.0,0.0,771.2719572001783,Madaras
119206,335.6719298245614,0.0,1851.973245614035,0.0,0.0,0.0,0.0,0.0,0.0,Saschiz
151978,2667.624862415021,332.8410488831337,0.0,16815.896018128846,524.649724830042,0.0,0.0,589.5183554548397,4005.552606021366,Oras Zimnicea
53675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racasdia
4525,0.0,0.0,463.34669811320754,0.0,0.0,0.0,0.0,0.0,0.0,Garda De Sus
20910,0.0,0.0,134.59914877152255,0.5028051847552718,0.0,0.0,0.0,0.8862449216482878,0.0,Oras Slanic-Moldova
160172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chilia Veche
61871,160.45258338783518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independenta
86446,0.0,0.0,84.83274336283186,0.0,0.0,0.0,0.0,0.0,0.0,Cozmeni
127411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leleasca
78258,583.3783454987835,0.0,464.24800139033715,0.0,0.0,0.0,0.0,18.391379909628085,0.0,Oras Novaci
86453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomesti
168372,124.71579059374335,0.0,13.236326878059161,0.0,0.0,0.0,0.0,0.0,0.0,Oras Babeni
102838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frasinet
45496,141.9798305768455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bradeanu
94651,0.0,0.0,0.0,59.454676258992805,0.0,0.0,0.0,0.0,0.0,Unirea
86461,0.0,0.0,114.93671791204862,0.0,0.0,0.0,0.0,0.0,0.0,Ciceu
143806,533.9439263097294,11.63131836499712,122.82325849165227,0.0,0.0,0.0,0.0,459.22394933793896,0.0,Oras Dumbraveni
151996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balaci
135618,0.0,0.0,772.7337253254935,0.0,0.0,0.0,0.0,0.0,0.0,Stefesti
53700,64.37967581047381,0.0,165.57605985037407,0.0,0.0,0.0,0.0,0.0,0.0,Eftimie Murgu
119242,1.8020601336302895,6.362193763919822,0.0,0.08839086859688196,0.0,0.0,0.0,2180.8486915367484,0.0,Oras Sarmasu
37324,329.17667322834643,190.0288713910761,0.0,0.0,0.0,0.0,0.0,22.71505905511811,0.0,Frumusica
86479,0.0,0.0,0.0,5.550677253619804,0.0,0.0,0.0,1834.281177020084,0.0,Leliceni
70094,1525.5007473841554,0.0,8.47807673143996,0.0,0.0,0.0,0.0,184.30269058295963,247.50024912805182,Isalnita
86487,3288.9127445795875,0.0,0.0,0.0,0.0,0.0,0.0,59.07826546800634,0.0,Porumbeni
86495,0.0,0.0,196.68944478340453,0.0,0.0,0.0,0.0,0.0,0.0,Racu
70110,35.99493142516398,883.0858676207513,646.6617471675611,0.0,0.0,0.0,0.0,0.0,0.0,Podari
53728,87.74087403598972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rusca Montana
94688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valea Ciorii
29154,147.82221407624633,54.760263929618766,100.17851906158357,0.0,0.0,0.0,0.0,1.5359237536656891,0.0,Dobresti
45539,0.2273462783171521,0.0,31.336165048543688,0.0,0.0,0.0,0.0,0.0,0.0,Braesti
160225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ciucurova
86501,0.0,156.55030703826168,4052.798771846953,0.0,0.0,0.0,0.0,0.0,0.0,Satu Mare
135654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talea
152038,5.175557056043214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Babaita
20965,306.46231155778895,7.821151210598447,554.9979442667885,0.0,0.0,0.0,0.0,1930.2264352063346,0.0,Oras Targu Ocna
176613,167.466255056419,0.0,0.0,0.0,0.0,38.70087289759421,0.0,0.0,0.0,Maicanesti
143851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.3885041551247,0.0,Oras Ocna Sibiului
12778,6.883872368135446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zabrani
86519,0.0,0.0,397.89488117001827,0.0,0.0,0.0,0.0,0.0,0.0,Santimbru
78329,152.22103571018488,961.301986450798,971.1207945803192,2.7735675737742564,0.0,0.0,0.0,0.0,0.0,Oras Targu Carbunesti
111097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.862359550561798,Cazanesti
53755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sacu
102909,233.6317388003037,174.38515565679575,18.571564160971906,0.0,0.0,0.0,0.0,0.0,0.0,Fratesti
61951,1454.0004780114723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ion Corvin
135681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tataru
127493,71.11554779136512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maruntei
168452,336.30488273740866,8.322952710495963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Balcesti
160261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisan
94731,485.6199770378875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valcelele
12812,102.07613843351548,0.0,1715.4269581056467,0.0,0.0,0.0,0.0,0.0,0.0,Zarand
21007,0.0,0.0,172.4834830019243,0.0,0.0,0.0,0.0,0.0,0.0,Agas
152083,7.888859968766267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blejesti
143888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Altina
37397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,George Enescu
53791,194.90587449933244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sasca Montana
70174,10.939413401841147,3.192464140441019,156.23528152429887,0.0,0.0,2404.2838792549774,0.0,126.64482980089916,0.0,Simnicu De Sus
102945,1498.7476861167002,0.0,0.0,0.0,0.0,0.0,0.0,4.794164989939638,0.0,Frumusani
119331,642.2291247944455,0.0,0.7674036177599123,0.0,0.0,0.0,0.0,3345.1227845788417,0.0,Oras Sangeorgiu De Padure
176686,30.299399759903963,0.0,18.929891956782715,0.0,0.0,0.0,0.0,0.0,0.0,Mera
135725,16.358301784748512,0.0,254.18280151433208,0.0,0.0,0.0,0.0,0.0,0.0,Teisani
143922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apoldu De Jos
12849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zerind
94768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vlad Tepes
127536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mihaesti
45619,11.266298342541436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Breaza
160305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daeni
29243,124796.60122699387,0.0,405.3687798227676,0.0,0.0,0.0,0.0,546.3254942058624,0.0,Draganesti
152127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bogdana
160323,0.0,0.0,0.0,0.0,4277.945250659631,0.0,0.0,0.0,0.0,Dorobantu
62020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Istria
94795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vladeni
127563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Milcov
12876,97.48653061224489,0.0,284.695306122449,23.30551020408163,0.0,107609.03734693877,0.0,617.5289795918368,0.0,Zimandu Nou
37459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gorbanesti
143959,4454.0742434905,0.0,107.68859957776213,0.0,0.0,0.0,0.0,0.0,0.0,Arpasu De Jos
119386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6729431027425297,0.0,Sanger
53853,0.0,0.0,107.89971883786316,0.0,0.0,0.0,0.0,0.0,0.0,Sichevita
4703,0.0,0.0,37.37844611528822,0.0,0.0,0.0,0.0,0.0,0.0,Hoparta
103014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fundeni
45673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buda
62057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lipnita
21098,0.0,0.0,0.0,0.0,0.0,4112.452868030486,155.0076213397513,33.87805856397914,0.0,Ardeoani
168559,145.80898876404495,0.0,475.16085156712006,0.0,0.0,0.0,0.0,0.0,114.94618568894145,Barbatesti
152172,15.157028033718879,0.0,57.54773573809057,0.0,0.0,0.0,0.0,0.0,0.0,Botoroaga
176748,31.363686686963742,0.0,485.011901466925,0.0,0.0,139.06116800442845,0.0,0.0,0.0,Milcovul
135789,35.115107913669064,0.0,0.0,0.0,0.0,0.0,0.0,29.094244604316547,0.0,Telega
12912,286.91423244251087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dorobanti
111220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ciresu
78454,109.17467882304186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Ticleni
12920,154.78119349005425,68.85895117540687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frumuseni
103032,4.4855875831485585,0.0,0.0,5516.544419807835,0.0,0.0,0.0,4.219364375461937,0.0,Oras Fundulea
143995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atel
160387,2570.194132163422,0.0,0.0,2.656704140389361,0.0,441.0323553605703,0.0,3.561283246503976,0.0,Frecatei
21123,285.5756220296338,0.0,157.27313391109868,0.0,0.0,0.0,0.0,0.0,0.0,Asau
127625,0.0,96.57568339453285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morunglav
78472,0.0,0.0,0.0,404.40868366643696,0.0,0.0,0.0,0.0,0.0,Albeni
12938,0.0,0.0,37.02290345313601,0.0,0.0,0.0,0.0,34.77625088090204,0.0,Zadareni
168602,0.0,0.0,2.7813285457809696,0.0,0.0,0.0,0.0,0.0,0.0,Oras Berbesti
176793,527.0624838626388,0.0,0.24993545055512523,0.0,0.0,0.0,0.0,0.0,0.0,Movilita
29341,264.2800153433065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dragesti
86687,639.0773674349949,558.1343391620302,396.7295900987851,19.641194504371523,99.1972436698081,3165.3432071079824,51.17310094243216,62.72215283297377,15.845421255819234,Municipiul Deva
4767,0.0,0.0,1557.731208372978,0.0,0.0,0.0,0.0,0.0,0.0,Horea
135850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tinosu
